"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENTREZID_mappings","Ecol_K-12MG1655_1G_CTRL_Rep1","Ecol_K-12MG1655_1G_CTRL_Rep2","Ecol_K-12MG1655_1G_CTRL_Rep3","Ecol_K-12MG1655_1G_CTRL_Rep4","Ecol_K-12MG1655_uG_Clinorotation_Rep1","Ecol_K-12MG1655_uG_Clinorotation_Rep2","Ecol_K-12MG1655_uG_Clinorotation_Rep3","Ecol_K-12MG1655_uG_Clinorotation_Rep4"
NA,"ECs4622","6-phospho-beta-glucosidase",NA,"915416",NA,"GO:0005975|GO:0008152|GO:0055114|GO:0016020|GO:0016021|GO:0003824|GO:0004553|GO:0016616|GO:0016787|GO:0016798","1764445_s_at",1,8.26512145041903,8.43543840694382,8.45765994781998,8.40835482374146,8.52214740905259,8.6530520605838,8.31077906249856,8.46014815370702
NA,NA,NA,NA,NA,NA,NA,"1764446_s_at",0,8.75453653928592,8.79525490089609,8.78151604102566,9.03612361467378,8.71856527420357,8.97918612004707,8.96386253153102,8.94868147566498
NA,NA,NA,NA,NA,NA,NA,"1764447_s_at",0,7.92190472427046,7.82207401809443,7.65642287162177,8.94415191584111,8.00889258616166,8.75220314574134,8.07462693931152,8.93461098896518
NA,NA,NA,NA,NA,NA,NA,"1764448_s_at",0,8.59582082251938,8.39689058136748,8.61240732266651,8.51000671806268,8.49501653830692,8.30436927512552,8.61786938508698,8.55482827251397
NA,NA,NA,NA,NA,NA,NA,"1764449_x_at",0,3.37208619788526,3.71671846245171,3.94483241182123,3.30866642755559,3.57451093218716,3.65174296825257,3.58882266893575,3.0618764502491
NA,NA,NA,NA,NA,NA,NA,"1764450_at",0,2.95138908287486,2.34412161334945,2.80347448891157,2.46613051416589,1.79582825171897,2.61068795849377,3.00411770875522,2.39603157852163
NA,"ECs0188","lysine decarboxylase 2",NA,"913910",NA,"GO:0006520|GO:0005737|GO:0003824|GO:0016831","1764451_s_at",1,1.04407356960147,1.69927243782143,1.33101083178299,1.24624228705517,1.42022102952988,1.32303454521733,1.33004709753615,1.29331996648141
NA,NA,NA,NA,NA,NA,NA,"1764452_at",0,3.46071719758417,3.66741369956187,3.69089328869021,3.39985857674411,3.02892679605892,3.46588066907978,3.76096094944971,3.06679640547685
NA,"ECs2061","protein RhsE",NA,"917262",NA,"GO:0097264","1764453_s_at",1,2.49606256412091,2.38611607023049,2.4450397472451,2.36689528315132,2.5484929308951,2.17047271647851,2.87193044958038,2.78428741238507
NA,"ECs0841","tail assembly protein",NA,"917580",NA,"GO:0016020|GO:0016021","1764454_s_at",1,4.30515130403774,3.89739594064164,4.57070908423676,3.66805560402014,4.3002095677341,3.97182333685629,3.97557077923161,4.02759927318714
NA,"ECs3647|gudD","glucarate dehydratase|D-glucarate dehydratase 1",NA,"916552|947258",NA,"GO:0008152|GO:0019394|GO:0042838|GO:0000287|GO:0003824|GO:0008872|GO:0016829|GO:0046872","1764455_s_at",2,8.85469769690878,8.71942698166229,8.77501800796289,8.63972458637078,8.85079010021274,8.77501800796289,8.75700477246565,8.70627917112057
NA,NA,NA,NA,NA,NA,NA,"1764456_s_at",0,9.07410701729146,8.9816684168433,8.95719429580597,9.37515809194591,8.70237143106538,9.03825587580955,9.08328329567545,9.36247267716919
NA,"ECs4068|murA","UDP-N-acetylglucosamine 1-carboxyvinyltransferase",NA,"916085|947703",NA,"GO:0007049|GO:0008360|GO:0009252|GO:0019277|GO:0051301|GO:0071555|GO:0005737|GO:0005829|GO:0003824|GO:0008760|GO:0016740|GO:0016765","1764457_s_at",2,8.7680839488673,8.84582794737841,8.73416609193878,8.92558250719403,8.84933124275351,8.96812502216669,8.83478557026232,8.881566905301
NA,"queF",NA,NA,"916536|947270",NA,"GO:0008616|GO:0055114|GO:0005737|GO:0005829|GO:0016491|GO:0033739|GO:0046857","1764458_s_at",2,9.07884318851576,9.04119432938063,9.02745292328867,9.12801871374129,8.78168525478606,9.00877949470297,9.07384846739219,9.06972947138714
NA,"yfjS","CP4-57 prophage; uncharacterized protein",NA,"945668",NA,"GO:0005886|GO:0016020","1764459_at",1,8.08605447396102,8.09025685356699,8.01899178620347,8.11723635027195,8.00728403421281,8.07260200392749,8.05278733877376,8.07419210330096
NA,NA,NA,NA,NA,NA,NA,"1764460_s_at",0,7.72159968300093,7.78650074200323,7.72056753086018,8.395730941846,7.68773379798952,8.25647527430874,7.93778265039667,8.42609266011634
NA,NA,NA,NA,NA,NA,NA,"1764461_s_at",0,8.31347161155231,8.4756949817639,8.40497837226891,7.6474218547307,8.30787268048516,8.21270745299071,8.298135734132,8.05598013409535
NA,NA,NA,NA,NA,NA,NA,"1764462_at",0,1.1451152758145,1.66678302873742,1.39309451872072,1.54141611501183,1.10751015279841,1.30938970546501,1.39348368073309,1.33417084170611
NA,NA,NA,NA,NA,NA,NA,"1764463_at",0,2.03563481035089,1.59993382856473,1.59398916809134,1.7784443436753,1.86836726027351,2.06368561013264,1.78071527833042,1.86770314022163
NA,NA,NA,NA,NA,NA,NA,"1764464_s_at",0,1.50316177588599,1.78027966032306,1.56311947054988,1.54825483712845,2.4813703925281,1.56311947054988,1.65465894640546,1.53227841762662
NA,"panF","sodium/panthothenate symporter|pantothenate:sodium symporter",NA,"916022|947752",NA,"GO:0006810|GO:0006811|GO:0006814|GO:0015887|GO:0055085|GO:0071436|GO:0005886|GO:0016020|GO:0016021|GO:0005215|GO:0015081|GO:0015233|GO:0015293|GO:0031402","1764465_s_at",2,9.19293253864561,9.17830486785865,9.12737584135886,9.10408017738502,9.22160998183299,9.5251913455872,9.24696118681123,9.55281654713057
NA,"ECs2472","protease 4",NA,"917126",NA,"GO:0006465|GO:0006508|GO:0005886|GO:0016020|GO:0016021|GO:0008233|GO:0016787","1764466_s_at",1,3.60162537208037,4.44948118740226,3.4310092464449,3.87929181059331,3.66807238750548,3.68338790047372,3.73751048176094,3.37203277976996
NA,"ECs4101|sspB","ClpXP protease specificity-enhancing factor|ClpXP protease specificity enhancing factor",NA,"916050|944774",NA,"GO:0045732|GO:0005829|GO:0005840|GO:0005515","1764467_s_at",2,8.40327783506712,8.36451176375373,8.53031111760536,9.09623755083858,8.14979517457524,8.76440676628001,8.4083531090469,9.09337856472751
NA,"lpxC","UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase|UDP-3-O-acyl N-acetylglucosamine deacetylase",NA,"913579|944816",NA,"GO:0006629|GO:0009245|GO:0005737|GO:0005506|GO:0008270|GO:0008759|GO:0016787|GO:0019213","1764468_s_at",2,8.14604594488796,8.201529982928,8.25806669010786,8.31256335137213,7.96726464857522,8.4997671132141,8.20985489118475,8.57158976360704
NA,NA,NA,NA,NA,NA,NA,"1764469_s_at",0,7.30436879097513,7.31626689927634,7.42602267911134,7.3726284829054,7.15317596798026,7.67029818447511,7.89289047043653,7.10348732414892
NA,"ECs0439|yaiA","hypothetical protein|OxyR-regulated conserved protein",NA,"914541|945043",NA,NA,"1764470_s_at",2,9.05338417092972,9.11636855177985,8.93615176145088,8.97315584007907,9.05497407099057,9.00416712657038,9.00825728482893,8.93874490539348
NA,"pagP","palmitoyl transferase|phospholipid:lipid A palmitoyltransferase",NA,"917021|946360",NA,"GO:0009245|GO:0009279|GO:0016020|GO:0016021|GO:0016416|GO:0016740|GO:0016746","1764471_s_at",2,9.09247372864382,9.09046831108054,8.91308296812188,9.02145059922778,9.13199809910307,8.85164350855067,8.90525935993578,9.09509225749148
NA,"ECs1167","hypothetical protein",NA,"913027",NA,NA,"1764472_s_at",1,2.88703721225191,2.95927866830039,3.33270677051401,2.86300022856563,2.98482003088243,2.8866461450579,2.76372513266798,2.88703721225191
NA,"ECs1750|kch","voltage-gated potassium channel",NA,"913101|945841",NA,"GO:0006810|GO:0006811|GO:0006813|GO:0051289|GO:0005886|GO:0016020|GO:0016021|GO:0042802","1764473_s_at",2,8.62241783372691,8.80778785875977,8.85997003956769,8.46407380050009,8.73563571893188,8.46902694841209,8.7067196707738,8.16715167351147
NA,NA,NA,NA,NA,NA,NA,"1764474_at",0,8.95507833008442,8.91164223608414,8.92637404998552,8.51738771700989,9.00561313248651,8.97458453085791,8.89811302958282,8.36636357082679
NA,"ynbE","lipoprotein",NA,"945946",NA,NA,"1764475_s_at",1,7.78013874317513,7.85455082952796,7.86146813999942,8.02622994930241,7.70250943742036,7.72210669735596,7.82636722052053,7.74595844747952
NA,NA,NA,NA,NA,NA,NA,"1764476_at",0,3.5041841857894,3.84248420453315,3.77178754665008,3.41797002349904,2.99651645119418,3.35597949512248,3.46201752546671,3.3505047201749
NA,NA,NA,NA,NA,NA,NA,"1764477_at",0,2.68015142709289,2.95495223203228,2.47422894051706,2.26408135952452,2.3266149229407,1.98329657071992,1.99493432303355,1.85080581466378
NA,NA,NA,NA,NA,NA,NA,"1764478_s_at",0,3.72663739014921,3.60057601326189,3.99078029649852,4.45964148449919,4.44451776097595,4.01034495885835,3.3491551636868,5.13507574720625
NA,"yciQ","enhancer of membrane protein expression; putative inner membrane protein",NA,"945850",NA,"GO:0005886","1764479_at",1,8.22035897964831,8.16188475940681,8.2264620809129,7.90176447003318,7.99582061851516,7.61749104951652,8.13918325138478,7.67320501767212
NA,"aroK","shikimate kinase I",NA,"915912|2847759",NA,"GO:0008652|GO:0009073|GO:0009423|GO:0016310|GO:0019632|GO:0005737|GO:0005829|GO:0000166|GO:0000287|GO:0004765|GO:0005524|GO:0016301|GO:0016740|GO:0046872","1764480_s_at",2,8.31219071201149,8.33447495495212,8.3895864542434,8.15567662138699,8.44923002990125,8.3209688206317,8.23998315391713,8.41007835790981
NA,"ECs2587|yecT","hypothetical protein|uncharacterized protein",NA,"913572|946511",NA,NA,"1764481_s_at",2,7.68304918904033,7.82715721007041,7.38460214256471,8.55312202368397,7.23414055102385,8.03802210943884,8.17016662338812,8.16306825455548
NA,"ECs4462|yiaV","hypothetical protein|signal-anchored membrane fusion protein (MFP) component of efflux pump",NA,"916069|948106",NA,"GO:0055085|GO:0005886|GO:0016020|GO:0016021","1764482_s_at",2,9.53218171914704,9.4478774875756,9.37177269566662,9.64387076110498,9.39911920844583,9.61349259110047,9.4290550719118,9.57343763992773
NA,"ECs2449|spy","hypothetical protein|periplasmic ATP-independent protein refolding chaperone, stress-induced",NA,"913975|946253",NA,"GO:0061077|GO:0030288|GO:0042597","1764483_s_at",2,7.95642093974398,8.18222818559875,8.13117314541122,8.27761683524632,8.1677695512585,8.56076777254603,8.07630081992485,8.19652046118827
NA,"ECs1241","hypothetical protein",NA,"913004",NA,NA,"1764484_s_at",1,1.3739705239997,1.55124328514078,1.83772230556761,1.63739077921286,3.30570646129732,1.5792934944161,1.59033569034408,1.72289294478307
NA,NA,NA,NA,NA,NA,NA,"1764485_at",0,3.91975182278166,3.56625939076899,3.44075170409812,3.37782593361947,3.44974721632039,3.00007678915617,3.14828147982309,2.93164845717397
NA,NA,NA,NA,NA,NA,NA,"1764486_s_at",0,7.8997139920736,7.7844896510169,7.85603727437792,6.74843950100128,8.26862787338627,6.78265845749855,7.62212109630744,6.66615405764062
NA,"ECs5232|rraB","hypothetical protein|protein inhibitor of RNase E",NA,"913392|948773",NA,"GO:0006402|GO:0043086|GO:0050790|GO:0060699|GO:0060702|GO:0005737|GO:0005829|GO:0005515|GO:0008428|GO:0019899|GO:0060698","1764487_s_at",2,9.049980556403,9.09350536491037,8.98068609521143,8.85958062355424,8.95855248064068,9.01387636162925,9.16626504130524,9.20912790210884
NA,"ECs1742|ychE","hypothetical protein|UPF0056 family inner membrane protein",NA,"913109|945836",NA,"GO:0005886|GO:0016020|GO:0016021","1764488_s_at",2,8.42760842310694,8.47744144062575,8.27464495094677,8.20369158963849,8.24688873990234,8.59906528015557,8.33195014031038,8.43842513130317
NA,NA,NA,NA,NA,NA,NA,"1764489_s_at",0,8.74108301615884,8.6539662955218,8.6396088472641,8.55680883620022,8.84025341710761,8.76293560411873,8.70773242075892,8.65911760428002
NA,NA,NA,NA,NA,NA,NA,"1764490_x_at",0,8.79010830655948,8.76170867260463,8.82734376788753,8.91659046664757,8.80054852531986,8.76282868170681,8.75889537612491,8.67696446237611
NA,"ECs4581","EscT",NA,"915450",NA,"GO:0006605|GO:0006810|GO:0005622|GO:0005886|GO:0016020|GO:0016021","1764491_s_at",1,1.49471026912006,1.95725821732104,1.61304554666206,1.16320068508678,1.55778642338996,1.53482403630493,1.14763322101752,1.15185174259809
NA,NA,NA,NA,NA,NA,NA,"1764492_at",0,1.00509511821725,1.55124328514078,1.38989098393967,1.56195888919344,1.48417195617589,1.56195888919344,1.14051656508909,1.33075116218051
NA,"trmD",NA,NA,"914818|947099",NA,"GO:0002939|GO:0006400|GO:0008033|GO:0030488|GO:0032259|GO:0005737|GO:0005829|GO:0008168|GO:0008685|GO:0009019|GO:0016740|GO:0042802|GO:0052906","1764493_s_at",2,8.96032573320023,8.87961222568557,8.70667855091503,8.96891303524708,8.75273796164353,8.87187572157571,8.66536953223035,8.80792104635096
NA,"hofB","T2SE secretion family protein; P-loop ATPase superfamily protein",NA,"947481",NA,"GO:0006276|GO:0006810|GO:0000166|GO:0005524","1764494_at",1,8.22451166280624,8.19955306475159,8.2252908502713,8.06665292885645,8.34629151420751,8.28575098970889,8.1583517854646,8.30226054148059
NA,"ECs0607","hypothetical protein",NA,"916965",NA,NA,"1764496_s_at",1,1.75217245439783,2.48761355011201,1.82770042108685,1.59804361043785,2.23051404817932,1.84239823871515,1.81300260345856,1.82770042108685
NA,"ECs3395|iscU","scaffold protein|iron-sulfur cluster assembly scaffold protein",NA,"915163|947002",NA,"GO:0006879|GO:0016226|GO:0044571|GO:0097428|GO:0005737|GO:0005829|GO:0005506|GO:0005515|GO:0008198|GO:0036455|GO:0042802|GO:0051536|GO:0051537|GO:0051539","1764497_s_at",2,7.22438557463666,7.13178747394445,7.11474766159318,6.62882789435302,7.32893469804112,7.30791042326396,7.13088213083075,7.01886690756698
NA,NA,NA,NA,NA,NA,NA,"1764498_at",0,1.95706603933864,2.11245760156962,1.63212793730199,2.25528909871709,2.80909328267701,1.63969267429371,1.88964915696757,1.38746923283807
NA,"ECs4751|pldA","phospholipase A|outer membrane phospholipase A",NA,"915153|948307",NA,"GO:0006629|GO:0016042|GO:0009279|GO:0016020|GO:0016021|GO:0031230|GO:0045203|GO:0004620|GO:0004623|GO:0005509|GO:0008970|GO:0016787|GO:0042803|GO:0046872|GO:0052739|GO:0052740","1764499_s_at",2,8.70506202764218,8.74991283169989,8.8108803520694,8.93729035372984,8.63107135122264,8.68252702855578,8.83781940886088,8.48974565870971
NA,NA,NA,NA,NA,NA,NA,"1764500_at",0,6.01255737709405,6.61284823866922,6.14769900009163,6.19965156297422,6.25418829492689,6.50341929581036,6.15665131792765,6.43314151104047
NA,NA,NA,NA,NA,NA,NA,"1764501_s_at",0,1.1936453925141,2.10614505022633,1.49783568930195,1.87875777319348,1.24891237147807,1.49783568930195,1.46582033384815,2.02845313839772
NA,"ECs4624|yidP","transcriptional regulator|UTRA domain-containing GntR family putative transcriptional regulator",NA,"915413|948194",NA,"GO:0006351|GO:0006355|GO:0003677|GO:0003700","1764502_s_at",2,8.7701349953546,8.81017457486841,8.82931028625786,8.80160401893422,8.77012056166123,8.82907813085096,8.79832304099038,8.6671020111318
NA,"ECs3310","hypothetical protein",NA,"915297",NA,"GO:0009605|GO:0005198","1764503_s_at",1,2.73560989886662,2.67466122833269,2.50465750451242,3.04767286621929,2.09060903421544,2.57360975446062,2.87723571748918,3.01873204106414
NA,"yahB",NA,NA,"945278",NA,"GO:0006351|GO:0006355|GO:0003677|GO:0003700|GO:0005515","1764504_s_at",1,8.85535080136044,8.76334173394046,8.88074089034577,8.9654161428559,8.7124083991064,8.91178871689303,8.85223176790035,8.8596915651259
NA,"ECs5090|yjdM","hypothetical protein|zinc-ribbon family protein",NA,"914242|948621",NA,"GO:0005829","1764505_s_at",2,9.14770944830458,9.35808759952671,9.22827065287568,9.3532711883833,9.10472343956477,9.52468208298052,9.33084355226914,9.57061882980387
NA,"ECs5305","hypothetical protein",NA,"913610",NA,NA,"1764506_s_at",1,1.49471026912006,1.9657557141816,1.34951154707569,1.50881437486661,1.52011518446192,1.40117532361744,1.28742952657911,1.28742952657911
NA,NA,NA,NA,NA,NA,NA,"1764507_at",0,2.08463926472277,2.34309834145713,2.44135958785572,1.70451338579587,2.49543529319106,2.00949392195297,1.93121847072739,1.86854200014865
NA,"ECs3488","hypothetical protein",NA,"914798",NA,"GO:0016567|GO:0072519|GO:0004842","1764508_s_at",1,0.911832222359546,0.911832222359546,0.827566023779405,0.939876335695549,2.22822571690336,0.767395199252327,0.647979505298107,0.947373539836755
NA,"fadD","acyl-CoA synthetase (long-chain-fatty-acid--CoA ligase)",NA,"946327",NA,"GO:0001676|GO:0006629|GO:0006631|GO:0006635|GO:0006637|GO:0008152|GO:0008654|GO:0005737|GO:0005829|GO:0009898|GO:0016020|GO:0000166|GO:0003824|GO:0004467|GO:0005504|GO:0005524|GO:0016874|GO:0070538","1764509_s_at",1,8.38428496825621,8.52766458659001,8.39718028877429,8.10111531238802,8.43101471675408,8.53079495916303,8.37870786002775,8.31850738211478
NA,"ECs3512","site specific recombinase",NA,"914773",NA,"GO:0006310|GO:0015074|GO:0003677","1764510_at",1,1.049404671608,1.28742135260706,1.0766869438323,0.819461597412542,1.69613359357388,1.02865912357959,1.29331996648141,1.19760936227492
NA,"ECs4451|xylH","membrane component of xylose transport system|D-xylose ABC transporter permease",NA,"915611|948083",NA,"GO:0006810|GO:0008643|GO:0005886|GO:0016020|GO:0016021|GO:0005215","1764511_s_at",2,8.56165068219152,8.49235733953292,8.49387256904517,9.21343103139713,8.16660510019323,9.09230794972356,8.77520830531838,9.02762615128652
NA,"ECs1304","hypothetical protein",NA,"915173",NA,NA,"1764512_s_at",1,1.05735180916262,1.29331996648141,1.14726341605419,1.11322282872788,2.48011764159495,1.1451152758145,1.13909380860296,0.977126683789974
NA,"ECs3906|ygiW","hypothetical protein|hydrogen peroxide and cadmium resistance periplasmic protein; stress-induced OB-fold protein",NA,"916268|946051",NA,"GO:0044011|GO:0070301|GO:0071276|GO:0030288|GO:0042597","1764513_s_at",2,9.01544142483615,9.28269194056026,8.99849098197743,9.60188933431458,9.08663624113874,9.3160909656991,9.26412257398666,9.24145886390258
NA,"aroE|ydiB",NA,NA,"912660|946200",NA,"GO:0008652|GO:0009073|GO:0009423|GO:0055114|GO:0000166|GO:0004764|GO:0016491|GO:0030266|GO:0050661|GO:0051287|GO:0052733|GO:0052734","1764514_s_at",2,7.63344356964128,7.70874988454446,7.61191026421238,8.37702043241606,7.55466144489027,7.72627649760737,7.70369385246836,8.1812951402939
NA,NA,NA,NA,NA,NA,NA,"1764515_at",0,1.7099483743919,2.23704474694462,1.75139271684597,1.79510341025632,1.64709729453546,2.0482041013261,1.59806099549705,2.22242903235122
NA,NA,NA,NA,NA,NA,NA,"1764516_s_at",0,7.41929679613711,7.63524963612257,7.31252273218417,7.47659891905099,7.08748882186924,7.14302115095586,7.45540498383459,7.69992680060139
NA,"yadL","putative fimbrial-like adhesin protein",NA,"944829",NA,"GO:0007155|GO:0009289","1764517_at",1,8.32012136931839,8.28753300939488,8.36008182551135,8.53320855970188,8.23237780837119,8.39037037352952,8.37793667002784,8.88774262344629
NA,"ECs0294","hypothetical protein",NA,"914393",NA,NA,"1764518_s_at",1,1.38727295434122,1.38925306042399,1.16431143049059,0.915172201619035,1.39129132796421,1.1451152758145,1.29331996648141,1.34284918329413
NA,"ECs0142","fimbrial protein",NA,"913744",NA,"GO:0007155|GO:0009289","1764519_s_at",1,2.19009172027935,2.04448677593416,2.01956420628869,1.84609854322198,2.25233401734582,1.66848655952724,1.88130033878682,1.8362008400159
NA,"ECs3043|galS",NA,NA,"916747|949043",NA,"GO:0006351|GO:0006355|GO:0003677|GO:0003700|GO:0005515","1764520_s_at",2,9.65942533712642,9.59371717571504,9.52966584052753,9.54108167367799,9.6202613464729,9.70047792204834,9.56322163527313,9.80898208979631
NA,"atpH|ECs4677","F1 sector of membrane-bound ATP synthase, delta subunit|ATP synthase F0F1 subunit delta",NA,"913118|948254",NA,"GO:0006754|GO:0006810|GO:0006811|GO:0015986|GO:0015992|GO:0042777|GO:0005886|GO:0016020|GO:0045261|GO:0046933|GO:0046961","1764521_s_at",2,8.97036794968092,8.87700284383874,8.89392965088075,8.53353850291777,8.9286955172008,8.65326032830471,8.70733656720625,8.6100044552873
NA,"adiC|ECs5097","arginine:agmatine antiporter|arginine:agmatin antiporter",NA,"914204|948628",NA,"GO:0003333|GO:0006810|GO:0006865|GO:0015807|GO:0051454|GO:1902475|GO:1903826|GO:0005886|GO:0005887|GO:0016020|GO:0016021|GO:0015171|GO:0015179|GO:0015181|GO:0015297","1764522_s_at",2,8.55191205476971,8.44785163225012,8.56265945478617,8.11346255190889,8.28777859548197,8.72725285527152,8.687137780049,8.65605336180244
NA,"ECs3846","hypothetical protein",NA,"916331",NA,"GO:0006313|GO:0003677|GO:0004803","1764523_s_at",1,1.96676116542076,1.98831452496455,2.03385544295505,1.99795161426853,3.39703390898704,1.75452490627839,2.12103733355081,1.80884282334462
NA,NA,NA,NA,NA,NA,NA,"1764524_s_at",0,1.35592132572635,1.09884538878731,1.14687320904001,1.15206537750298,1.16862213336906,1.22325821685301,0.921736073850276,1.04627341749528
NA,"dnaG",NA,NA,"916216|947570",NA,"GO:0006260|GO:0006269|GO:0005737|GO:1990077|GO:0000287|GO:0003677|GO:0003896|GO:0003899|GO:0005515|GO:0008270|GO:0016740|GO:0016779|GO:0046872","1764525_s_at",2,9.34812960267541,9.27335848953224,9.19978697045807,8.75478677557888,9.23037098108037,9.06378557289792,9.16754530662842,8.60851018648403
